playerId,position,season,team,league,gamesPlayed,goals,assists,points,pim,plusMinus,avgToi,faceoffPct,gameWinningGoals,otGoals,powerPlayGoals,powerPlayPoints,shGoals,shPoints,shots
8475170,C,2025-2026,St. Louis Blues,NHL,61,12,16,28,49,-23,1001,0.54173,2,0,3,6,0,0,87
8475170,C,2025-2026,New York Islanders,NHL,19,6,5,11,19,-5,1024,0.538043,0,0,1,3,0,0,32
8485702,R,2025-2026,New York Islanders,NHL,44,5,13,18,2,-5,821,0.0,0,0,0,5,0,0,56
8480871,D,2025-2026,New York Islanders,NHL,28,0,4,4,8,-9,786,0.0,0,0,0,1,0,0,17
8477950,D,2025-2026,New York Islanders,NHL,76,5,30,35,43,-5,1148,0.0,1,0,1,7,0,0,148
8476429,D,2025-2026,New York Islanders,NHL,80,2,13,15,83,-11,988,0.0,0,0,0,0,0,0,71
8476917,D,2025-2026,New York Islanders,NHL,82,4,12,16,50,4,1253,0.0,2,0,0,0,1,2,122
8477506,D,2025-2026,New York Islanders,NHL,76,3,24,27,16,9,1249,0.0,0,0,0,1,0,1,93
8481014,D,2025-2026,New York Islanders,NHL,15,0,1,1,6,-7,1167,0.0,0,0,0,0,0,0,17
8485366,D,2025-2026,New York Islanders,NHL,82,23,36,59,38,13,1481,0.0,4,2,8,18,0,0,222
8477369,D,2025-2026,New York Rangers,NHL,46,3,5,8,18,4,1033,0.0,0,0,0,0,0,0,39
8477369,D,2025-2026,New York Islanders,NHL,30,2,2,4,20,-10,927,0.0,0,0,0,0,0,0,23
8484153,C,2025-2026,Anaheim Ducks,NHL,69,29,37,66,33,4,1150,0.443867,3,1,4,17,2,3,186
8483445,L,2025-2026,Anaheim Ducks,NHL,75,40,28,68,26,-3,1034,0.490385,7,1,11,19,0,0,279
8475798,C,2025-2026,Anaheim Ducks,NHL,57,19,19,38,18,-10,1152,0.498674,2,2,8,11,0,0,114
8478424,C,2025-2026,Anaheim Ducks,NHL,44,3,5,8,28,-6,575,0.513514,0,0,0,0,0,0,37
8477527,L,2025-2026,Anaheim Ducks,NHL,62,3,11,14,107,0,585,0.454545,0,0,0,0,0,0,33
8473986,L,2025-2026,Anaheim Ducks,NHL,81,14,18,32,40,-3,1000,0.330579,2,0,3,5,0,1,145
8475184,L,2025-2026,Anaheim Ducks,NHL,74,22,28,50,34,-4,1023,0.357143,3,1,8,17,0,0,138
8482745,C,2025-2026,Anaheim Ducks,NHL,74,17,23,40,42,-16,918,0.486911,3,0,6,11,0,0,143
8480068,C,2025-2026,Anaheim Ducks,NHL,74,11,24,35,12,7,902,0.483712,2,0,0,1,2,4,92
8484762,R,2025-2026,Anaheim Ducks,NHL,81,23,37,60,62,-11,1052,0.6,2,1,1,13,1,1,196
8478873,R,2025-2026,Anaheim Ducks,NHL,60,18,38,56,14,11,1101,0.4,2,1,0,11,2,4,157
8478366,R,2025-2026,Anaheim Ducks,NHL,50,5,4,9,40,-15,709,0.428571,1,0,0,1,0,0,79
8479705,L,2025-2026,Boston Bruins,NHL,10,0,0,0,30,-1,570,0.5,0,0,0,0,0,0,11
8479705,L,2025-2026,Anaheim Ducks,NHL,34,3,6,9,47,-4,759,0.0,0,0,0,0,0,0,50
8485512,C,2025-2026,Anaheim Ducks,NHL,38,2,3,5,14,-6,726,0.574468,0,0,0,0,0,0,33
8474590,D,2025-2026,Washington Capitals,NHL,55,10,36,46,26,11,1372,0.0,0,0,0,9,0,0,115
8474590,D,2025-2026,Anaheim Ducks,NHL,15,4,8,12,4,-3,1466,0.0,1,0,2,5,0,0,38
8475462,D,2025-2026,Anaheim Ducks,NHL,56,2,11,13,67,-2,971,0.0,0,0,0,0,0,0,63
8481563,D,2025-2026,Anaheim Ducks,NHL,60,2,13,15,20,-4,1018,0.0,0,0,0,0,0,2,39
8482731,D,2025-2026,Anaheim Ducks,NHL,5,0,0,0,2,-1,960,0.0,0,0,0,0,0,0,8
8481605,D,2025-2026,Anaheim Ducks,NHL,81,9,48,57,19,-2,1453,0.0,0,0,3,17,1,2,151
8483490,D,2025-2026,Anaheim Ducks,NHL,72,8,14,22,17,-3,1108,0.0,2,0,0,2,0,1,79
8482178,D,2025-2026,Anaheim Ducks,NHL,66,4,8,12,24,-14,825,0.0,1,0,0,0,0,1,66
8476885,D,2025-2026,Anaheim Ducks,NHL,80,10,24,34,31,0,1370,0.0,1,1,0,1,0,1,166
8482803,D,2025-2026,Anaheim Ducks,NHL,76,7,15,22,34,4,1019,0.0,1,1,1,3,0,0,119
8476469,R,2025-2026,Los Angeles Kings,NHL,66,13,12,25,30,1,844,0.373626,1,0,1,1,4,5,91
8482124,R,2025-2026,Los Angeles Kings,NHL,78,23,25,48,46,-2,1200,0.454133,4,3,4,11,0,1,178
8477942,L,2025-2026,Los Angeles Kings,NHL,56,18,22,40,34,-11,1147,0.28,2,0,4,17,0,0,147
8482726,C,2025-2026,Los Angeles Kings,NHL,52,5,4,9,48,-5,479,0.450413,0,0,0,0,0,0,38
8478472,R,2025-2026,St. Louis Blues,NHL,39,2,9,11,4,-5,761,0.266667,1,0,0,0,1,1,29
8478472,R,2025-2026,Los Angeles Kings,NHL,11,0,0,0,5,-1,590,0.2,0,0,0,0,0,0,6
8477960,R,2025-2026,Los Angeles Kings,NHL,80,36,37,73,58,15,1157,0.360544,8,4,4,12,0,2,224
8471685,C,2025-2026,Los Angeles Kings,NHL,66,12,26,38,10,20,1147,0.571761,1,0,5,12,0,0,98
8483808,L,2025-2026,Los Angeles Kings,NHL,52,13,12,25,16,-4,895,0.0,3,0,8,13,0,0,69
8482155,R,2025-2026,Los Angeles Kings,NHL,81,21,22,43,16,3,1097,0.424242,3,0,3,5,2,2,207
8476872,C,2025-2026,Toronto Maple Leafs,NHL,43,8,4,12,17,-3,820,0.567073,1,0,0,0,2,2,53
8476872,C,2025-2026,Los Angeles Kings,NHL,20,5,3,8,14,-2,953,0.596296,1,0,1,2,0,0,40
8482408,L,2025-2026,Los Angeles Kings,NHL,58,3,6,9,55,-9,529,0.285714,0,0,0,0,0,0,54
8479675,L,2025-2026,Los Angeles Kings,NHL,68,13,18,31,8,-1,1003,0.210526,2,1,0,1,1,2,152
8478550,L,2025-2026,New York Rangers,NHL,52,19,38,57,14,-16,1255,1.0,3,0,2,17,0,0,158
8478550,L,2025-2026,Los Angeles Kings,NHL,25,9,18,27,6,10,1243,0.0,1,0,2,6,0,0,64
8481532,C,2025-2026,Los Angeles Kings,NHL,62,3,11,14,21,-8,650,0.541053,0,0,0,0,0,0,67
8483406,R,2025-2026,Los Angeles Kings,NHL,35,3,4,7,7,1,574,0.4,0,0,0,0,0,0,37
8483756,R,2025-2026,Los Angeles Kings,NHL,22,0,4,4,4,0,688,0.0,0,0,0,0,0,0,32
8479998,D,2025-2026,Los Angeles Kings,NHL,79,4,16,20,22,8,1233,0.0,1,0,0,0,0,0,60
8476879,D,2025-2026,Los Angeles Kings,NHL,81,1,8,9,16,-10,1053,0.0,0,0,0,0,0,1,59
8482730,D,2025-2026,Los Angeles Kings,NHL,81,8,32,40,63,11,1188,0.0,2,0,2,13,0,0,159
8474563,D,2025-2026,Los Angeles Kings,NHL,71,5,18,23,38,4,1386,0.0,0,0,0,1,0,1,100
8475208,D,2025-2026,Los Angeles Kings,NHL,81,2,15,17,20,0,1066,0.0,0,0,0,0,0,1,61
8476441,D,2025-2026,Los Angeles Kings,NHL,81,2,21,23,25,14,1110,0.0,0,0,0,3,0,1,101
8479421,D,2025-2026,Los Angeles Kings,NHL,15,0,0,0,0,-4,527,0.0,0,0,0,0,0,0,7
8475760,C,2025-2026,St. Louis Blues,NHL,35,6,1,7,25,-7,698,0.51145,1,0,0,0,1,1,54
8475760,C,2025-2026,New Jersey Devils,NHL,26,0,2,2,8,-4,600,0.460674,0,0,0,0,0,0,23
8479407,L,2025-2026,New Jersey Devils,NHL,82,22,49,71,12,-11,1126,0.272727,4,1,5,20,1,2,178
8477015,R,2025-2026,New Jersey Devils,NHL,75,18,25,43,22,-1,1053,0.307692,1,0,4,8,2,2,116
8481032,L,2025-2026,New Jersey Devils,NHL,79,9,6,15,19,-24,641,0.515152,2,1,0,1,0,0,61
8474149,L,2025-2026,New Jersey Devils,NHL,24,1,0,1,2,-6,639,0.0,0,0,0,0,0,0,21
8479996,C,2025-2026,New Jersey Devils,NHL,70,19,7,26,39,3,817,0.540179,3,0,1,2,0,0,104
8481721,R,2025-2026,New Jersey Devils,NHL,66,13,18,31,26,-3,910,0.307692,0,0,2,5,0,0,149
8480002,C,2025-2026,New Jersey Devils,NHL,82,28,38,66,29,-6,1243,0.557522,6,3,11,23,0,1,211
8481559,C,2025-2026,New Jersey Devils,NHL,61,27,50,77,10,0,1279,0.347722,5,1,4,23,1,2,228
8479772,R,2025-2026,New Jersey Devils,NHL,3,0,0,0,0,0,380,0.0,0,0,0,0,0,0,4
8478414,R,2025-2026,New Jersey Devils,NHL,77,24,20,44,22,-16,1111,0.456,5,0,6,10,0,0,269
8482110,C,2025-2026,New Jersey Devils,NHL,82,20,22,42,33,-2,1094,0.389078,1,0,4,7,3,3,158
8476474,R,2025-2026,New Jersey Devils,NHL,38,3,4,7,33,-12,705,0.484848,1,0,1,3,0,0,52
8484958,R,2025-2026,New York Islanders,NHL,27,1,1,2,6,-9,579,0.444444,0,0,0,0,0,0,22
8484958,R,2025-2026,New Jersey Devils,NHL,22,1,1,2,0,-8,508,0.5,0,0,0,0,0,0,20
8479395,D,2025-2026,New Jersey Devils,NHL,17,0,2,2,2,-6,880,0.0,0,0,0,0,0,0,12
8475455,D,2025-2026,New Jersey Devils,NHL,82,3,12,15,89,-13,1080,0.0,2,0,0,0,0,1,55
8476462,D,2025-2026,New Jersey Devils,NHL,77,12,27,39,50,-2,1292,0.0,3,0,4,14,0,0,203
8482684,D,2025-2026,New Jersey Devils,NHL,68,6,29,35,32,-4,1381,0.0,1,0,2,13,0,0,150
8480192,D,2025-2026,New Jersey Devils,NHL,34,0,8,8,38,0,1072,0.0,0,0,0,0,0,0,30
8483495,D,2025-2026,New Jersey Devils,NHL,68,11,15,26,26,-11,1180,0.0,3,3,1,2,0,0,101
8477488,D,2025-2026,New Jersey Devils,NHL,37,1,6,7,6,-11,1218,0.0,0,0,0,0,0,0,45
8478399,D,2025-2026,New Jersey Devils,NHL,82,0,16,16,48,-9,1169,0.0,0,0,0,0,0,2,60
8482146,R,2025-2026,Nashville Predators,NHL,80,12,42,54,28,2,999,0.0,1,0,1,16,0,0,173
8476887,L,2025-2026,Nashville Predators,NHL,81,38,35,73,34,-2,1135,0.322581,3,1,10,25,0,0,240
8475287,L,2025-2026,Nashville Predators,NHL,81,14,24,38,64,-15,1000,0.491542,1,0,4,12,1,2,127
8479370,C,2025-2026,Nashville Predators,NHL,68,8,8,16,26,-20,742,0.376238,0,0,0,0,1,2,95
8483465,R,2025-2026,Nashville Predators,NHL,15,1,2,3,0,3,611,0.142857,0,0,0,0,0,0,11
8482742,L,2025-2026,Nashville Predators,NHL,24,4,1,5,21,5,795,0.428571,0,0,0,1,0,0,32
8476539,C,2025-2026,Nashville Predators,NHL,62,12,19,31,30,-18,1002,0.418605,1,0,4,8,0,0,132
8475158,C,2025-2026,Nashville Predators,NHL,80,25,48,73,22,7,1223,0.550943,8,0,5,19,2,3,154
8483513,L,2025-2026,Nashville Predators,NHL,46,6,2,8,15,-11,580,0.125,1,0,0,0,0,0,38
8474564,C,2025-2026,Nashville Predators,NHL,81,40,23,63,58,-18,1070,0.576087,10,3,13,24,0,0,203
8482768,C,2025-2026,Nashville Predators,NHL,69,4,13,17,20,-4,722,0.426966,0,0,0,0,1,1,68
8482103,C,2025-2026,Nashville Predators,NHL,39,1,4,5,38,-5,612,0.285714,0,0,0,0,0,0,24
8484241,R,2025-2026,Nashville Predators,NHL,70,17,13,30,14,-3,739,0.405,1,0,4,8,1,1,102
8482111,D,2025-2026,Nashville Predators,NHL,51,0,9,9,17,0,850,0.0,0,0,0,0,0,0,31
8479980,D,2025-2026,Nashville Predators,NHL,62,3,12,15,47,-10,1178,0.0,1,0,0,0,0,1,56
8474600,D,2025-2026,Nashville Predators,NHL,68,13,42,55,30,-15,1493,0.0,3,1,4,24,0,0,181
8480246,D,2025-2026,Nashville Predators,NHL,78,3,10,13,20,-13,1145,0.0,0,0,0,0,0,2,79
8476869,D,2025-2026,Nashville Predators,NHL,81,3,23,26,38,-6,1358,0.0,0,0,0,3,1,2,110
8482715,D,2025-2026,Nashville Predators,NHL,17,2,7,9,4,1,810,0.0,1,0,0,1,0,0,11
8482482,D,2025-2026,Nashville Predators,NHL,57,1,15,16,29,2,1019,0.0,0,0,0,0,0,0,59
8484801,C,2025-2026,San Jose Sharks,NHL,80,44,68,112,44,9,1286,0.486915,5,2,8,32,0,0,281
8484994,L,2025-2026,San Jose Sharks,NHL,26,8,10,18,4,2,902,0.0,2,0,2,4,0,0,44
8480848,C,2025-2026,San Jose Sharks,NHL,45,2,9,11,20,-18,848,0.523901,0,0,0,0,1,2,47
8482667,L,2025-2026,San Jose Sharks,NHL,76,14,36,50,32,-32,1117,0.354839,1,1,3,15,0,0,172
8478874,R,2025-2026,San Jose Sharks,NHL,65,17,8,25,20,-8,690,0.478417,3,0,3,6,0,0,93
8476624,C,2025-2026,San Jose Sharks,NHL,80,5,7,12,73,-17,680,0.384615,0,0,0,0,0,0,66
8484911,R,2025-2026,San Jose Sharks,NHL,79,20,25,45,12,6,987,0.291667,4,1,0,1,2,3,115
8480798,C,2025-2026,San Jose Sharks,NHL,42,7,13,20,16,0,931,0.43038,1,1,0,2,0,0,61
8485402,C,2025-2026,San Jose Sharks,NHL,43,7,12,19,10,-3,765,0.452096,1,1,1,3,0,0,51
8482859,C,2025-2026,San Jose Sharks,NHL,57,4,3,7,45,-11,600,0.518433,2,0,0,0,0,0,41
8471817,R,2025-2026,San Jose Sharks,NHL,50,3,0,3,37,-12,468,0.0,0,0,0,0,0,0,25
8483630,L,2025-2026,San Jose Sharks,NHL,23,9,1,10,10,-3,812,0.647059,2,0,4,4,0,0,42
8480748,L,2025-2026,Vancouver Canucks,NHL,44,17,6,23,22,-12,1052,0.40625,2,1,6,10,1,1,109
8480748,L,2025-2026,San Jose Sharks,NHL,26,6,4,10,28,-10,1013,0.272727,1,0,1,1,0,0,59
8484227,C,2025-2026,San Jose Sharks,NHL,67,23,34,57,16,1,1096,0.3125,4,1,8,17,0,0,161
8475726,C,2025-2026,San Jose Sharks,NHL,78,19,30,49,10,-11,899,0.272727,2,1,6,15,0,0,172
8477505,C,2025-2026,San Jose Sharks,NHL,79,18,37,55,18,-25,1228,0.467963,3,1,8,15,0,1,93
8484152,D,2025-2026,San Jose Sharks,NHL,1,0,0,0,0,1,893,0.0,0,0,0,0,0,0,1
8479576,D,2025-2026,San Jose Sharks,NHL,52,1,6,7,68,7,1088,0.0,1,0,0,0,0,0,34
8484806,D,2025-2026,San Jose Sharks,NHL,70,1,13,14,20,-7,1002,0.0,0,0,0,0,0,0,72
8479983,D,2025-2026,San Jose Sharks,NHL,80,6,15,21,35,1,1263,0.0,0,0,0,0,0,0,90
8475906,D,2025-2026,San Jose Sharks,NHL,55,10,14,24,24,-16,1228,0.0,2,1,5,9,0,0,79
8475181,D,2025-2026,San Jose Sharks,NHL,32,1,6,7,6,-9,1072,0.0,0,0,0,0,0,0,16
8482166,D,2025-2026,San Jose Sharks,NHL,48,5,7,12,18,-3,1023,0.0,1,0,0,0,0,0,48
8475200,D,2025-2026,San Jose Sharks,NHL,80,3,33,36,48,-26,1277,0.0,0,0,1,17,0,0,90
8481013,R,2025-2026,Detroit Red Wings,NHL,15,2,4,6,6,-3,719,0.0,0,0,1,1,0,0,20
8481013,R,2025-2026,St. Louis Blues,NHL,35,6,10,16,6,0,874,0.6,2,0,2,2,0,0,38
8477402,L,2025-2026,St. Louis Blues,NHL,80,19,28,47,26,-12,1079,0.398374,4,0,4,15,0,0,140
8477494,L,2025-2026,New York Islanders,NHL,55,3,18,21,19,-3,1029,0.493274,0,0,0,5,0,0,73
8477494,L,2025-2026,St. Louis Blues,NHL,9,1,2,3,0,-2,910,0.666667,0,0,1,1,0,0,13
8484164,R,2025-2026,St. Louis Blues,NHL,70,12,9,21,26,-4,861,0.461431,0,0,5,7,0,0,91
8482090,C,2025-2026,Tampa Bay Lightning,NHL,22,2,1,3,21,2,505,0.48538,1,0,0,0,0,0,11
8482090,C,2025-2026,St. Louis Blues,NHL,21,0,2,2,17,0,651,0.521951,0,0,0,0,0,0,12
8482077,L,2025-2026,St. Louis Blues,NHL,58,22,27,49,20,11,1096,0.484375,2,1,4,8,0,0,160
8479385,R,2025-2026,St. Louis Blues,NHL,71,18,27,45,8,-7,945,0.1875,2,0,4,14,0,0,171
8482089,L,2025-2026,St. Louis Blues,NHL,68,15,21,36,43,-5,914,0.210526,2,0,1,7,0,0,84
8483516,R,2025-2026,St. Louis Blues,NHL,69,21,29,50,18,14,1002,0.333333,5,0,5,9,0,0,167
8476897,C,2025-2026,St. Louis Blues,NHL,52,5,12,17,26,-18,778,0.46028,0,0,0,1,0,0,37
8480459,C,2025-2026,St. Louis Blues,NHL,63,13,15,28,20,11,956,0.48155,2,0,1,4,1,2,94
8480023,C,2025-2026,St. Louis Blues,NHL,63,22,39,61,24,20,1143,0.525904,4,2,3,14,2,3,99
8480281,R,2025-2026,St. Louis Blues,NHL,64,4,7,11,28,-11,717,0.666667,0,0,0,0,1,2,67
8477573,L,2025-2026,St. Louis Blues,NHL,45,4,7,11,28,-9,716,0.54902,1,0,0,0,0,0,38
8481598,D,2025-2026,St. Louis Blues,NHL,80,6,27,33,14,11,1402,0.0,0,0,2,5,0,0,96
8475764,D,2025-2026,St. Louis Blues,NHL,81,4,25,29,14,-11,1266,0.0,1,0,1,9,0,1,90
8475718,D,2025-2026,St. Louis Blues,NHL,8,1,1,2,6,6,922,0.0,1,0,0,0,0,0,6
8482516,D,2025-2026,St. Louis Blues,NHL,29,2,1,3,10,1,752,0.0,1,0,0,0,0,0,20
8482733,D,2025-2026,St. Louis Blues,NHL,66,4,8,12,48,-13,1001,0.0,0,0,0,2,0,0,79
8476892,D,2025-2026,St. Louis Blues,NHL,76,4,14,18,23,-6,1335,0.0,0,0,0,0,0,0,103
8481006,D,2025-2026,St. Louis Blues,NHL,68,3,14,17,81,-3,858,0.0,0,0,0,0,0,0,67
8477935,C,2025-2026,Florida Panthers,NHL,76,26,32,58,82,-10,1110,0.475621,5,1,5,14,0,0,201
8480003,C,2025-2026,Florida Panthers,NHL,72,4,9,13,16,-11,707,0.292035,1,0,0,1,0,0,62
8481518,L,2025-2026,Florida Panthers,NHL,11,1,0,1,6,-4,634,0.0,0,0,0,0,0,0,13
8479981,L,2025-2026,Florida Panthers,NHL,10,0,3,3,7,2,477,0.0,0,0,0,0,0,0,8
8478421,L,2025-2026,Florida Panthers,NHL,77,16,15,31,113,13,744,0.233333,2,0,0,0,0,0,103
8479393,L,2025-2026,Florida Panthers,NHL,36,4,4,8,26,-12,567,0.4,0,0,0,0,0,0,39
8476994,C,2025-2026,Minnesota Wild,NHL,48,3,7,10,15,-8,618,0.5,2,0,0,2,0,0,46
8476994,C,2025-2026,Florida Panthers,NHL,16,2,5,7,14,-6,761,0.285714,0,0,0,0,0,0,17
8479316,C,2025-2026,Florida Panthers,NHL,61,2,5,7,47,-8,572,0.5,0,0,0,0,0,0,44
8482113,C,2025-2026,Florida Panthers,NHL,64,18,26,44,34,-8,1149,0.517857,3,0,4,15,2,4,138
8480185,C,2025-2026,Florida Panthers,NHL,72,11,21,32,32,2,997,0.444444,0,0,1,1,0,1,106
8473419,L,2025-2026,Florida Panthers,NHL,52,27,27,54,38,-16,1064,0.125,3,1,6,20,0,0,138
8477931,L,2025-2026,Florida Panthers,NHL,21,2,2,4,4,-8,847,0.462222,1,0,0,0,0,0,8
8481133,L,2025-2026,Vegas Golden Knights,NHL,44,3,4,7,19,-6,587,0.6,0,0,0,0,0,0,34
8481133,L,2025-2026,Florida Panthers,NHL,14,5,1,6,0,2,778,1.0,2,0,0,0,0,0,12
8477933,C,2025-2026,Florida Panthers,NHL,64,29,32,61,10,-18,1277,0.380952,6,1,11,25,3,4,166
8478542,C,2025-2026,Florida Panthers,NHL,69,11,20,31,38,-16,1020,0.470291,0,0,1,5,1,1,160
8482713,R,2025-2026,Florida Panthers,NHL,76,12,19,31,30,-7,869,0.416667,1,0,4,10,0,0,161
8481655,C,2025-2026,Florida Panthers,NHL,28,4,2,6,2,0,592,0.441026,0,0,0,0,0,0,23
8484380,C,2025-2026,Florida Panthers,NHL,2,0,0,0,4,1,932,0.0,0,0,0,0,0,0,2
8479314,L,2025-2026,Florida Panthers,NHL,30,13,19,32,46,-7,1108,0.333333,1,0,4,13,0,0,88
8477409,C,2025-2026,Florida Panthers,NHL,77,25,30,55,32,-14,1057,0.342105,4,0,6,11,0,0,187
8483687,D,2025-2026,Florida Panthers,NHL,3,0,1,1,0,3,1218,0.0,0,0,0,0,0,0,4
8484304,D,2025-2026,Florida Panthers,NHL,54,5,10,15,30,-13,982,0.0,1,0,3,6,0,0,66
8482107,D,2025-2026,Florida Panthers,NHL,17,0,4,4,2,-6,998,0.0,0,0,0,1,0,0,13
8477932,D,2025-2026,Florida Panthers,NHL,72,4,22,26,55,-5,1349,0.0,3,0,1,5,0,1,97
8478055,D,2025-2026,Florida Panthers,NHL,80,2,26,28,51,-5,1358,0.0,1,0,0,2,0,0,112
8484933,D,2025-2026,Florida Panthers,NHL,3,0,0,0,0,-3,810,0.0,0,0,0,0,0,0,0
8483712,D,2025-2026,Florida Panthers,NHL,3,0,0,0,0,0,1019,0.0,0,0,0,0,0,0,3
8477495,D,2025-2026,Florida Panthers,NHL,52,7,25,32,18,-3,1422,0.0,0,0,5,16,0,0,88
8475179,D,2025-2026,Florida Panthers,NHL,19,0,0,0,10,-5,1082,0.0,0,0,0,0,0,0,15
8478859,D,2025-2026,Florida Panthers,NHL,68,3,8,11,47,-1,1221,0.0,0,0,0,0,0,0,68
8482131,D,2025-2026,Ottawa Senators,NHL,2,0,0,0,5,-1,914,0.0,0,0,0,0,0,0,1
8482131,D,2025-2026,Florida Panthers,NHL,39,0,7,7,63,-7,898,0.0,0,0,0,0,0,0,31
8480289,C,2025-2026,Winnipeg Jets,NHL,65,11,12,23,31,5,768,0.461538,2,0,0,0,2,2,93
8482787,R,2025-2026,Winnipeg Jets,NHL,10,0,0,0,14,-1,543,0.0,0,0,0,0,0,0,9
8478398,L,2025-2026,Winnipeg Jets,NHL,81,39,53,92,16,0,1293,0.0,5,2,5,19,2,3,267
8480113,L,2025-2026,Winnipeg Jets,NHL,79,13,16,29,14,3,935,0.425,3,0,2,5,0,1,114
8481043,L,2025-2026,Winnipeg Jets,NHL,65,7,9,16,16,0,626,0.0,1,0,0,0,1,1,84
8483471,C,2025-2026,Winnipeg Jets,NHL,24,3,3,6,6,-3,639,0.25,0,0,0,1,0,0,25
8476392,C,2025-2026,Winnipeg Jets,NHL,69,5,16,21,32,-6,899,0.549894,1,0,0,0,1,2,70
8476480,C,2025-2026,Winnipeg Jets,NHL,60,8,6,14,28,-13,827,0.408889,1,0,2,2,0,0,76
8475799,R,2025-2026,Winnipeg Jets,NHL,60,8,11,19,16,-6,824,0.428571,2,0,1,5,0,0,80
8474679,R,2025-2026,Winnipeg Jets,NHL,51,1,11,12,10,-8,761,0.4,0,0,0,5,0,0,62
8482149,C,2025-2026,Winnipeg Jets,NHL,67,12,20,32,20,-8,936,0.4,3,1,3,6,0,0,134
8482765,R,2025-2026,Buffalo Sabres,NHL,16,3,4,7,0,-3,754,1.0,0,0,0,2,0,0,16
8482765,R,2025-2026,Winnipeg Jets,NHL,20,3,0,3,0,0,634,0.0,0,0,1,1,0,0,17
8476460,C,2025-2026,Winnipeg Jets,NHL,81,36,67,103,43,2,1292,0.467409,6,1,7,22,0,1,175
8473604,C,2025-2026,Winnipeg Jets,NHL,81,11,18,29,38,-17,868,0.619143,1,0,5,8,0,0,105
8480014,C,2025-2026,Winnipeg Jets,NHL,81,30,39,69,24,-10,1125,0.42,2,0,13,24,0,0,150
8484242,C,2025-2026,Winnipeg Jets,NHL,2,0,0,0,2,-1,621,0.142857,0,0,0,0,0,0,2
8480196,D,2025-2026,Buffalo Sabres,NHL,35,2,3,5,8,-1,602,0.0,0,0,0,0,0,0,12
8480196,D,2025-2026,Winnipeg Jets,NHL,15,0,3,3,2,-8,768,0.0,0,0,0,0,0,0,10
8476331,D,2025-2026,Winnipeg Jets,NHL,81,3,16,19,40,11,1289,0.0,0,0,0,0,0,2,75
8477938,D,2025-2026,Winnipeg Jets,NHL,37,2,2,4,12,-17,827,0.0,0,0,0,0,0,0,25
8481572,D,2025-2026,Winnipeg Jets,NHL,4,0,0,0,0,1,819,0.0,0,0,0,0,0,0,7
8476525,D,2025-2026,Winnipeg Jets,NHL,17,0,2,2,6,-8,841,0.0,0,0,0,1,0,0,19
8477504,D,2025-2026,Winnipeg Jets,NHL,76,14,41,55,28,7,1486,0.0,2,1,2,16,0,0,145
8480145,D,2025-2026,Winnipeg Jets,NHL,51,3,9,12,37,1,1363,0.0,1,0,1,2,0,0,97
8483510,D,2025-2026,Winnipeg Jets,NHL,32,1,4,5,12,-6,1078,0.0,0,0,0,1,0,0,37
8480049,D,2025-2026,Winnipeg Jets,NHL,65,1,13,14,14,6,1312,0.0,0,0,0,0,0,0,83
8482665,C,2025-2026,Seattle Kraken,NHL,80,20,30,50,23,-7,1162,0.482857,1,0,6,11,0,0,149
8484800,C,2025-2026,Seattle Kraken,NHL,64,7,10,17,29,-8,773,0.445161,2,0,1,2,0,0,77
8474586,R,2025-2026,Seattle Kraken,NHL,78,26,29,55,28,3,1114,0.375,3,0,4,16,0,0,168
8477919,C,2025-2026,Seattle Kraken,NHL,66,7,17,24,11,2,971,0.430746,0,0,1,3,0,0,70
8481554,R,2025-2026,Seattle Kraken,NHL,63,13,27,40,14,15,858,0.472222,2,0,2,8,0,0,74
8477955,L,2025-2026,Seattle Kraken,NHL,52,20,20,40,11,-7,986,0.52,2,1,7,13,0,0,117
8482259,C,2025-2026,Toronto Maple Leafs,NHL,60,19,13,32,40,-3,919,0.6,3,0,2,4,0,0,125
8482259,C,2025-2026,Seattle Kraken,NHL,16,10,4,14,2,1,1095,0.25,0,0,2,2,0,0,53
8483570,C,2025-2026,Seattle Kraken,NHL,50,7,8,15,14,-9,713,0.551515,2,0,0,0,0,0,59
8483497,R,2025-2026,Seattle Kraken,NHL,26,4,2,6,6,-4,626,0.333333,0,0,1,2,0,0,31
8475768,L,2025-2026,Seattle Kraken,NHL,50,11,15,26,8,5,968,0.592593,2,0,2,3,1,1,82
8476905,C,2025-2026,Seattle Kraken,NHL,78,16,33,49,14,-23,1164,0.522315,3,0,6,16,0,2,92
8480009,R,2025-2026,Seattle Kraken,NHL,76,12,24,36,30,-18,963,0.0,0,0,5,14,0,0,137
8482751,C,2025-2026,Seattle Kraken,NHL,66,4,14,18,15,3,716,0.0,1,0,0,0,0,0,83
8483524,C,2025-2026,Seattle Kraken,NHL,72,11,15,26,10,6,829,0.397706,2,1,2,6,0,0,96
8478407,D,2025-2026,Seattle Kraken,NHL,79,11,33,44,48,-22,1302,0.0,3,1,2,21,0,0,174
8482858,D,2025-2026,Seattle Kraken,NHL,65,8,9,17,38,7,1066,0.0,0,0,0,1,1,1,45
8479985,D,2025-2026,Seattle Kraken,NHL,22,1,2,3,7,2,979,0.0,0,0,0,0,0,0,22
8476457,D,2025-2026,Seattle Kraken,NHL,80,7,18,25,42,2,1281,0.0,1,0,0,0,0,0,101
8479324,D,2025-2026,Seattle Kraken,NHL,75,2,7,9,60,-1,1101,0.0,1,0,0,0,0,1,48
